+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+     Fluorescense progressions used for the fit of the potentials published in the
+     article 'The 1S+1S asymptote of Sr2 studied by Fourier-transform spectroscopy' 
+   
+
+  A. Stein, H. Knoeckel, E. Tiemann
+  Institut fuer Quantenoptik, Universitaet Hannover, Welfengarten 1,
+  30167 Hannover, Germany
+   
+
+  2006-2010 Hannover
+
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++


Notations:

Isotope 1 and 2:  mass numbers of the isotopes

v', J', v", J":   vibrational and rotational quantum numbers of the excited and
                  absorbing level, respectively. 
				  v'=-1 means that the vibrational quantum number of the excited 
				  state is not assigned until now or that the transition belongs 
				  to a different excited state. PA means that the transitions is 
                  a PA resonance taken from Phys. Rev. A 78, 062708 (2008)				  

line frequency:   frequency of transition [cm-1]

uncertainty:      The estimated experimental uncertainty of transition [cm-1] 

obs-calc:         observed minus calculated values for the potential fit of the ground state 


 Isotope 1   Isotope 2   v'  J'  v''  J''   line frequency   uncertainty  obs-calc
        88          88   1  109  29   110       16758.9098        0.005   -0.0005
        88          88   1  109  30   108       16749.4729        0.005    0.0027
        88          88   1  109  30   110       16744.8421        0.010    0.0034
        88          88   1  109  31   108       16736.0624        0.005   -0.0016
        88          88   1  109  31   110       16731.5558        0.005   -0.0043
        88          88   1  109  32   108       16723.4544        0.005    0.0054
        88          88   1  109  33   108       16711.6295        0.010    0.0013
        88          88   1  109  33   110       16707.3892        0.005   -0.0034
        88          88   1  109  34   110       16696.5156        0.005    0.0044
        88          88   1  109  35   108       16690.3799        0.005   -0.0046
        88          88   1  109  35   110       16686.4388        0.010    0.0003
        88          88   1  109  36   108       16680.9859        0.005    0.0131
        88          88   1  109  36   110       16677.1794        0.005   -0.0025
        88          88   1  109  37   108       16672.3712        0.005   -0.0071
        88          88   1  109  37   110       16668.7464        0.005   -0.0047
        88          88   1  109  38   108       16664.6104        0.005   -0.0019
        88          88   1  109  38   110       16661.1578        0.005   -0.0016
        88          88   1  109  39   108       16657.6761        0.005   -0.0143
        88          88   1  109  39   110       16654.4274        0.010    0.0019
        88          88   1  109  40   108       16651.6497        0.005    0.0143
        88          88   1  109  40   110       16648.5735        0.005   -0.0036
        88          88   1  109  41   108       16646.4872        0.010    0.0036
        88          88   1  109  41   110       16643.6558        0.010   -0.0046
        88          88   1  127   4   126       17399.9806        0.005    0.0009
        88          88   1  127   4   128       17391.6646        0.005   -0.0043
        88          88   1  127   5   126       17366.5686        0.005   -0.0056
        88          88   1  127   5   128       17358.3566        0.005   -0.0040
        88          88   1  127   6   126       17333.9970        0.005   -0.0009
        88          88   1  127   6   128       17325.8824        0.010   -0.0004
        88          88   1  127   7   126       17302.2492        0.005   -0.0009
        88          88   1  127   7   128       17294.2381        0.005    0.0032
        88          88   1  127   8   126       17271.3311        0.005    0.0014
        88          88   1  127   8   128       17263.4136        0.005   -0.0020
        88          88   1  127   9   126       17241.2369        0.005    0.0015
        88          88   1  127   9   128       17233.4208        0.005   -0.0030
        88          88   1  127  10   126       17211.9696        0.005    0.0036
        88          88   1  127  10   128       17204.2614        0.005    0.0030
        88          88   1  127  11   126       17183.5216        0.005    0.0015
        88          88   1  127  11   128       17175.9155        0.005   -0.0024
        88          88   1  127  12   126       17155.9024        0.005    0.0062
        88          88   1  127  12   128       17148.4016        0.010    0.0006
        88          88   1  127  17   126       17030.0666        0.010    0.0108
        88          88   1  127  17   128       17023.1129        0.005   -0.0071
        88          88   1  127  19   126       16985.4271        0.005    0.0029
        88          88   1  127  19   128       16978.7235        0.005   -0.0017
        88          88   1  127  20   126       16964.3313        0.005    0.0050
        88          88   1  127  20   128       16957.7502        0.005    0.0013
        88          88   1  127  21   126       16944.0377        0.005   -0.0015
        88          88   1  127  21   128       16937.5805        0.010   -0.0053
        88          88   1  127  22   126       16924.5683        0.005    0.0057
        88          88   1  127  22   128       16918.2311        0.005   -0.0046
        88          88   1  127  23   126       16905.9015        0.005    0.0051
        88          88   1  127  23   128       16899.7050        0.005    0.0062
        88          88   1  127  24   126       16888.0422        0.005    0.0013
        88          88   1  127  24   128       16881.9741        0.005   -0.0013
        88          88   1  127  25   126       16870.9927        0.005   -0.0041
        88          88   1  127  25   128       16865.0648        0.005   -0.0018
        88          88   1  127  26   126       16854.7737        0.005    0.0084
        88          88   1  127  26   128       16848.9791        0.005    0.0051
        88          88   1  127  27   126       16839.3483        0.005   -0.0002
        88          88   1  127  27   128       16833.7008        0.005    0.0009
        88          88   1  127  28   126       16824.7543        0.005    0.0054
        88          88   1  127  28   128       16819.2411        0.010   -0.0063
        88          88   1  127  29   126       16810.9716        0.005    0.0014
        88          88   1  127  29   128       16805.6185        0.005   -0.0021
        88          88   1  127  30   126       16798.0122        0.005   -0.0048
        88          88   1  127  30   128       16792.8154        0.005   -0.0094
        88          88   1  127  31   126       16785.8885        0.010   -0.0069
        88          88   1  127  31   128       16780.8670        0.005    0.0002
        88          88   1  127  32   126       16774.6086        0.005   -0.0046
        88          88   1  127  32   128       16769.7538        0.005   -0.0019
        88          88   1  131   1   130       17510.3119        0.005   -0.0048
        88          88   1  131   1   132       17501.4686        0.005    0.0003
        88          88   1  131   2   130       17474.6083        0.005    0.0002
        88          88   1  131   2   132       17465.8557        0.005   -0.0009
        88          88   1  131   3   130       17439.7322        0.005   -0.0008
        88          88   1  131   3   132       17431.0781        0.005   -0.0016
